DATE,DEXUSDMXN
7/8/2009,13.479
7/9/2009,13.5545
7/10/2009,13.72
7/13/2009,13.8025
7/14/2009,13.785
7/15/2009,13.5965
7/16/2009,13.568
7/17/2009,13.39
7/20/2009,13.318
7/21/2009,13.3053
7/22/2009,13.2335
7/23/2009,13.1625
7/24/2009,13.221
7/27/2009,13.2205
7/28/2009,13.259
7/29/2009,13.27
7/30/2009,13.221
7/31/2009,13.2025
8/3/2009,13.131
8/4/2009,13.1025
8/5/2009,13.1095
8/6/2009,12.997
8/7/2009,12.9305
8/10/2009,12.9192
8/11/2009,12.9925
8/12/2009,12.9668
8/13/2009,12.8705
8/14/2009,12.8799
8/17/2009,12.985
8/18/2009,12.9598
8/19/2009,12.882
8/20/2009,12.8675
8/21/2009,12.82
8/24/2009,12.847
8/25/2009,12.8722
8/26/2009,13.159
8/27/2009,13.237
8/28/2009,13.267
8/31/2009,13.3361
9/1/2009,13.5725
9/2/2009,13.578
9/3/2009,13.5681
9/4/2009,13.426
9/7/2009,.
9/8/2009,13.288
9/9/2009,13.436
9/10/2009,13.4
9/11/2009,13.329
9/14/2009,13.399
9/15/2009,13.3365
9/16/2009,13.181
9/17/2009,13.2466
9/18/2009,13.249
9/21/2009,13.3425
9/22/2009,13.324
9/23/2009,13.3475
9/24/2009,13.4605
9/25/2009,13.521
9/28/2009,13.4885
9/29/2009,13.5525
9/30/2009,13.4805
10/1/2009,13.654
10/2/2009,13.67
10/5/2009,13.662
10/6/2009,13.489
10/7/2009,13.4675
10/8/2009,13.32
10/9/2009,13.262
10/12/2009,.
10/13/2009,13.161
10/14/2009,13.065
10/15/2009,13.093
10/16/2009,13.081
10/19/2009,13.0832
10/20/2009,12.9587
10/21/2009,12.899
10/22/2009,12.9515
10/23/2009,13.0132
10/26/2009,13.122
10/27/2009,13.23
10/28/2009,13.2815
10/29/2009,13.1577
10/30/2009,13.1555
11/2/2009,13.0988
11/3/2009,13.315
11/4/2009,13.2855
11/5/2009,13.3318
11/6/2009,13.3754
11/9/2009,13.3058
11/10/2009,13.2451
11/11/2009,.
11/12/2009,13.2526
11/13/2009,13.0735
11/16/2009,12.993
11/17/2009,13.1
11/18/2009,12.976
11/19/2009,13.047
11/20/2009,13.085
11/23/2009,13.0081
11/24/2009,12.9315
11/25/2009,12.8585
11/26/2009,.
11/27/2009,12.9195
11/30/2009,12.916
12/1/2009,12.8537
12/2/2009,12.774
12/3/2009,12.6335
12/4/2009,12.6318
12/7/2009,12.645
12/8/2009,12.841
12/9/2009,12.967
12/10/2009,12.9805
12/11/2009,12.935
12/14/2009,12.783
12/15/2009,12.7121
12/16/2009,12.7065
12/17/2009,12.9601
12/18/2009,12.8688
12/21/2009,12.821
12/22/2009,12.953
12/23/2009,12.881
12/24/2009,12.881
12/25/2009,.
12/28/2009,12.9355
12/29/2009,13.0775
12/30/2009,13.07
12/31/2009,13.0576
1/1/2010,.
1/4/2010,12.911
1/5/2010,12.816
1/6/2010,12.742
1/7/2010,12.759
1/8/2010,12.7256
1/11/2010,12.666
1/12/2010,12.7155
1/13/2010,12.762
1/14/2010,12.72
1/15/2010,12.6845
1/18/2010,.
1/19/2010,12.65
1/20/2010,12.77
1/21/2010,12.7825
1/22/2010,12.9295
1/25/2010,12.9101
1/26/2010,12.9525
1/27/2010,12.9275
1/28/2010,12.9293
1/29/2010,13.0285
2/1/2010,12.94
2/2/2010,12.862
2/3/2010,12.97
2/4/2010,13.089
2/5/2010,13.194
2/8/2010,13.1436
2/9/2010,13.068
2/10/2010,13.052
2/11/2010,13.0415
2/12/2010,12.982
2/15/2010,.
2/16/2010,12.851
2/17/2010,12.8771
2/18/2010,12.8455
2/19/2010,12.8235
2/22/2010,12.7987
2/23/2010,12.8535
2/24/2010,12.85
2/25/2010,12.8535
2/26/2010,12.7575
3/1/2010,12.7411
3/2/2010,12.7176
3/3/2010,12.6865
3/4/2010,12.7175
3/5/2010,12.6585
3/8/2010,12.665
3/9/2010,12.6275
3/10/2010,12.5951
3/11/2010,12.6125
3/12/2010,12.5457
3/15/2010,12.564
3/16/2010,12.5201
3/17/2010,12.4825
3/18/2010,12.471
3/19/2010,12.56
3/22/2010,12.6135
3/23/2010,12.527
3/24/2010,12.537
3/25/2010,12.49
3/26/2010,12.5407
3/29/2010,12.4615
3/30/2010,12.4125
3/31/2010,12.3005
4/1/2010,12.2995
4/2/2010,12.2873
4/5/2010,12.2725
4/6/2010,12.2444
4/7/2010,12.229
4/8/2010,12.2355
4/9/2010,12.188
4/12/2010,12.1685
4/13/2010,12.1876
4/14/2010,12.1901
4/15/2010,12.198
4/16/2010,12.2698
4/19/2010,12.3347
4/20/2010,12.222
4/21/2010,12.1797
4/22/2010,12.2636
4/23/2010,12.2016
4/26/2010,12.1556
4/27/2010,12.2684
4/28/2010,12.4135
4/29/2010,12.2335
4/30/2010,12.2281
5/3/2010,12.2656
5/4/2010,12.4165
5/5/2010,12.627
5/6/2010,12.8531
5/7/2010,12.8328
5/10/2010,12.5125
5/11/2010,12.5025
5/12/2010,12.4381
5/13/2010,12.358
5/14/2010,12.582
5/17/2010,12.7223
5/18/2010,12.597
5/19/2010,12.9305
5/20/2010,13.1207
5/21/2010,12.9701
5/24/2010,12.9524
5/25/2010,13.1398
5/26/2010,12.987
5/27/2010,12.8532
5/28/2010,12.8633
5/31/2010,.
6/1/2010,12.9195
6/2/2010,12.8388
6/3/2010,12.7534
6/4/2010,12.8825
6/7/2010,12.8934
6/8/2010,12.906
6/9/2010,12.8002
6/10/2010,12.7335
6/11/2010,12.6755
6/14/2010,12.5962
6/15/2010,12.5777
6/16/2010,12.5858
6/17/2010,12.5842
6/18/2010,12.543
6/21/2010,12.4555
6/22/2010,12.5179
6/23/2010,12.6452
6/24/2010,12.7033
6/25/2010,12.6967
6/28/2010,12.6482
6/29/2010,12.8375
6/30/2010,12.8306
7/1/2010,13.035
7/2/2010,13.081
7/5/2010,.
7/6/2010,12.9323
7/7/2010,12.8955
7/8/2010,12.7821
7/9/2010,12.7823
7/12/2010,12.8279
7/13/2010,12.7071
7/14/2010,12.6961
7/15/2010,12.7656
7/16/2010,12.9256
7/19/2010,12.9111
7/20/2010,12.8451
7/21/2010,12.7785
7/22/2010,12.752
7/23/2010,12.7666
7/26/2010,12.6958
7/27/2010,12.6525
7/28/2010,12.677
7/29/2010,12.7278
7/30/2010,12.6421
8/2/2010,12.5771
8/3/2010,12.582
8/4/2010,12.546
8/5/2010,12.5441
8/6/2010,12.6667
8/9/2010,12.6305
8/10/2010,12.69
8/11/2010,12.7314
8/12/2010,12.717
8/13/2010,12.7225
8/16/2010,12.6533
8/17/2010,12.5833
8/18/2010,12.5975
8/19/2010,12.731
8/20/2010,12.7705
8/23/2010,12.8751
8/24/2010,12.9184
8/25/2010,13.0291
8/26/2010,12.9753
8/27/2010,13.0008
8/30/2010,13.1436
8/31/2010,13.1671
9/1/2010,13.04
9/2/2010,13.055
9/3/2010,12.945
9/6/2010,.
9/7/2010,13.0599
9/8/2010,13.0135
9/9/2010,13.0127
9/10/2010,12.9605
9/13/2010,12.8635
9/14/2010,12.8177
9/15/2010,12.7772
9/16/2010,12.8531
9/17/2010,12.8075
9/20/2010,12.771
9/21/2010,12.7638
9/22/2010,12.696
9/23/2010,12.6413
9/24/2010,12.5485
9/27/2010,12.5176
9/28/2010,12.4926
9/29/2010,12.4885
9/30/2010,12.627
10/1/2010,12.5433
10/4/2010,12.6081
10/5/2010,12.5141
10/6/2010,12.48
10/7/2010,12.5452
10/8/2010,12.4671
10/11/2010,.
10/12/2010,12.4285
10/13/2010,12.3705
10/14/2010,12.4156
10/15/2010,12.415
10/18/2010,12.4205
10/19/2010,12.4625
10/20/2010,12.4025
10/21/2010,12.3885
10/22/2010,12.4021
10/25/2010,12.3278
10/26/2010,12.382
10/27/2010,12.465
10/28/2010,12.4061
10/29/2010,12.3415
11/1/2010,12.3417
11/2/2010,12.301
11/3/2010,12.2962
11/4/2010,12.2371
11/5/2010,12.2121
11/8/2010,12.246
11/9/2010,12.2155
11/10/2010,12.256
11/11/2010,.
11/12/2010,12.2678
11/15/2010,12.2862
11/16/2010,12.445
11/17/2010,12.3633
11/18/2010,12.2951
11/19/2010,12.3
11/22/2010,12.3001
11/23/2010,12.473
11/24/2010,12.4016
11/25/2010,.
11/26/2010,12.494
11/29/2010,12.5668
11/30/2010,12.454
12/1/2010,12.3735
12/2/2010,12.3471
12/3/2010,12.3549
12/6/2010,12.387
12/7/2010,12.4255
12/8/2010,12.4362
12/9/2010,12.4725
12/10/2010,12.4542
12/13/2010,12.3855
12/14/2010,12.3633
12/15/2010,12.3965
12/16/2010,12.4496
12/17/2010,12.4286
12/20/2010,12.4115
12/21/2010,12.371
12/22/2010,12.3311
12/23/2010,12.3353
12/24/2010,.
12/27/2010,12.3661
12/28/2010,12.3623
12/29/2010,12.36
12/30/2010,12.3825
12/31/2010,.
1/3/2011,12.2535
1/4/2011,12.2545
1/5/2011,12.1964
1/6/2011,12.2361
1/7/2011,12.244
1/10/2011,12.24
1/11/2011,12.1765
1/12/2011,12.0589
1/13/2011,12.0887
1/14/2011,12.0582
1/17/2011,.
1/18/2011,12.0451
1/19/2011,12.0681
1/20/2011,12.0798
1/21/2011,12.057
1/24/2011,12.0422
1/25/2011,12.0855
1/26/2011,12.039
1/27/2011,12.0415
1/28/2011,12.14
1/31/2011,12.1541
2/1/2011,12.0053
2/2/2011,12.028
2/3/2011,12.04
2/4/2011,11.9977
2/7/2011,11.97
2/8/2011,11.9816
2/9/2011,12.0568
2/10/2011,12.0757
2/11/2011,12.0673
2/14/2011,12.0446
2/15/2011,12.1299
2/16/2011,12.0875
2/17/2011,12.0441
2/18/2011,12.0085
2/21/2011,.
2/22/2011,12.0983
2/23/2011,12.1824
2/24/2011,12.1762
2/25/2011,12.1261
2/28/2011,12.113
3/1/2011,12.0882
3/2/2011,12.1114
3/3/2011,12.0301
3/4/2011,12.0066
3/7/2011,12.032
3/8/2011,12.001
3/9/2011,11.9681
3/10/2011,11.9641
3/11/2011,11.9211
3/14/2011,11.9188
3/15/2011,12.0033
3/16/2011,12.0842
3/17/2011,12.0997
3/18/2011,12.0584
3/21/2011,11.9905
3/22/2011,11.987
3/23/2011,12.004
3/24/2011,11.9532
3/25/2011,11.933
3/28/2011,11.9561
3/29/2011,11.965
3/30/2011,11.9211
3/31/2011,11.917
4/1/2011,11.829
4/4/2011,11.8552
4/5/2011,11.8216
4/6/2011,11.7866
4/7/2011,11.7922
4/8/2011,11.746
4/11/2011,11.7412
4/12/2011,11.823
4/13/2011,11.8055
4/14/2011,11.76
4/15/2011,11.7022
4/18/2011,11.7785
4/19/2011,11.696
4/20/2011,11.6203
4/21/2011,11.6055
4/22/2011,11.602
4/25/2011,11.6175
4/26/2011,11.5736
4/27/2011,11.5954
4/28/2011,11.5486
4/29/2011,11.5237
5/2/2011,11.505
5/3/2011,11.558
5/4/2011,11.6295
5/5/2011,11.693
5/6/2011,11.5831
5/9/2011,11.6303
5/10/2011,11.592
5/11/2011,11.6041
5/12/2011,11.6698
5/13/2011,11.7463
5/16/2011,11.722
5/17/2011,11.7661
5/18/2011,11.7173
5/19/2011,11.6716
5/20/2011,11.6555
5/23/2011,11.7335
5/24/2011,11.6986
5/25/2011,11.682
5/26/2011,11.691
5/27/2011,11.6113
5/30/2011,.
5/31/2011,11.579
6/1/2011,11.6362
6/2/2011,11.6839
6/3/2011,11.6585
6/6/2011,11.6931
6/7/2011,11.735
6/8/2011,11.792
6/9/2011,11.7786
6/10/2011,11.8668
6/13/2011,11.88
6/14/2011,11.7986
6/15/2011,11.8819
6/16/2011,11.9717
6/17/2011,11.904
6/20/2011,11.8842
6/21/2011,11.8068
6/22/2011,11.7793
6/23/2011,11.8687
6/24/2011,11.8832
6/27/2011,11.8936
6/28/2011,11.8375
6/29/2011,11.768
6/30/2011,11.7191
7/1/2011,11.6294
7/4/2011,.
7/5/2011,11.6226
7/6/2011,11.6361
7/7/2011,11.5725
7/8/2011,11.6279
7/11/2011,11.7268
7/12/2011,11.7889
7/13/2011,11.7111
7/14/2011,11.7086
7/15/2011,11.7123
7/18/2011,11.7972
7/19/2011,11.7042
7/20/2011,11.6708
7/21/2011,11.6198
7/22/2011,11.624
7/25/2011,11.663
7/26/2011,11.6226
7/27/2011,11.6479
7/28/2011,11.6731
7/29/2011,11.7235
8/1/2011,11.7525
8/2/2011,11.7629
8/3/2011,11.8384
8/4/2011,12.008
8/5/2011,12.0402
8/8/2011,12.1768
8/9/2011,12.344
8/10/2011,12.385
8/11/2011,12.41
8/12/2011,12.2825
8/15/2011,12.2501
8/16/2011,12.2489
8/17/2011,12.1875
8/18/2011,12.3565
8/19/2011,12.2327
8/22/2011,12.3227
8/23/2011,12.3155
8/24/2011,12.4222
8/25/2011,12.4155
8/26/2011,12.4657
8/29/2011,12.4157
8/30/2011,12.4831
8/31/2011,12.3262
9/1/2011,12.2556
9/2/2011,12.363
9/5/2011,.
9/6/2011,12.5201
9/7/2011,12.4702
9/8/2011,12.4996
9/9/2011,12.647
9/12/2011,12.775
9/13/2011,12.9367
9/14/2011,12.954
9/15/2011,12.9083
9/16/2011,12.9676
9/19/2011,13.1856
9/20/2011,13.1664
9/21/2011,13.4127
9/22/2011,13.8748
9/23/2011,13.7753
9/26/2011,13.6683
9/27/2011,13.3376
9/28/2011,13.3779
9/29/2011,13.4715
9/30/2011,13.7701
10/3/2011,13.8767
10/4/2011,13.931
10/5/2011,13.6701
10/6/2011,13.5291
10/7/2011,13.3016
10/10/2011,.
10/11/2011,13.321
10/12/2011,13.2303
10/13/2011,13.3621
10/14/2011,13.2906
10/17/2011,13.2904
10/18/2011,13.4215
10/19/2011,13.3802
10/20/2011,13.7675
10/21/2011,13.5759
10/24/2011,13.4546
10/25/2011,13.443
10/26/2011,13.4697
10/27/2011,13.1711
10/28/2011,13.1025
10/31/2011,13.169
11/1/2011,13.6665
11/2/2011,13.484
11/3/2011,13.427
11/4/2011,13.4735
11/7/2011,13.455
11/8/2011,13.3826
11/9/2011,13.4955
11/10/2011,13.5477
11/11/2011,.
11/14/2011,13.4865
11/15/2011,13.5851
11/16/2011,13.5919
11/17/2011,13.6281
11/18/2011,13.7015
11/21/2011,14.0178
11/22/2011,13.981
11/23/2011,14.1426
11/24/2011,.
11/25/2011,14.2542
11/28/2011,14.0432
11/29/2011,13.9252
11/30/2011,13.6201
12/1/2011,13.5875
12/2/2011,13.5425
12/5/2011,13.489
12/6/2011,13.5
12/7/2011,13.5107
12/8/2011,13.6807
12/9/2011,13.6128
12/12/2011,13.8568
12/13/2011,13.7896
12/14/2011,13.94
12/15/2011,13.8313
12/16/2011,13.885
12/19/2011,13.861
12/20/2011,13.7866
12/21/2011,13.8523
12/22/2011,13.829
12/23/2011,13.8189
12/26/2011,.
12/27/2011,13.9727
12/28/2011,13.9927
12/29/2011,13.9755
12/30/2011,13.951
1/2/2012,.
1/3/2012,13.6736
1/4/2012,13.6968
1/5/2012,13.7502
1/6/2012,13.7165
1/9/2012,13.7344
1/10/2012,13.6211
1/11/2012,13.6517
1/12/2012,13.5976
1/13/2012,13.614
1/16/2012,.
1/17/2012,13.4614
1/18/2012,13.3284
1/19/2012,13.2269
1/20/2012,13.2276
1/23/2012,13.1477
1/24/2012,13.1654
1/25/2012,13.156
1/26/2012,12.9517
1/27/2012,12.9251
1/30/2012,12.9761
1/31/2012,13.0356
2/1/2012,12.9514
2/2/2012,12.8011
2/3/2012,12.7203
2/6/2012,12.625
2/7/2012,12.6289
2/8/2012,12.6905
2/9/2012,12.723
2/10/2012,12.7996
2/13/2012,12.7206
2/14/2012,12.7618
2/15/2012,12.7556
2/16/2012,12.856
2/17/2012,12.8138
2/20/2012,.
2/21/2012,12.747
2/22/2012,12.8305
2/23/2012,12.8358
2/24/2012,12.8804
2/27/2012,12.8655
2/28/2012,12.8646
2/29/2012,12.7941
3/1/2012,12.7661
3/2/2012,12.7745
3/5/2012,12.8241
3/6/2012,12.99
3/7/2012,12.9293
3/8/2012,12.778
3/9/2012,12.6307
3/12/2012,12.7203
3/13/2012,12.637
3/14/2012,12.6757
3/15/2012,12.6686
3/16/2012,12.6701
3/19/2012,12.628
3/20/2012,12.7046
3/21/2012,12.7031
3/22/2012,12.8326
3/23/2012,12.812
3/26/2012,12.6808
3/27/2012,12.6578
3/28/2012,12.8014
3/29/2012,12.8533
3/30/2012,12.8115
4/2/2012,12.7569
4/3/2012,12.7301
4/4/2012,12.8327
4/5/2012,12.8323
4/6/2012,12.9855
4/9/2012,12.984
4/10/2012,13.1782
4/11/2012,13.158
4/12/2012,13.063
4/13/2012,13.146
4/16/2012,13.229
4/17/2012,13.085
4/18/2012,13.127
4/19/2012,13.2286
4/20/2012,13.1211
4/23/2012,13.2053
4/24/2012,13.1545
4/25/2012,13.1684
4/26/2012,13.2077
4/27/2012,12.9909
4/30/2012,12.99
5/1/2012,12.8877
5/2/2012,12.958
5/3/2012,12.9853
5/4/2012,13.1631
5/7/2012,13.1555
5/8/2012,13.325
5/9/2012,13.491
5/10/2012,13.4585
5/11/2012,13.4905
5/14/2012,13.6663
5/15/2012,13.7332
5/16/2012,13.8078
5/17/2012,13.789
5/18/2012,13.8275
5/21/2012,13.7925
5/22/2012,13.742
5/23/2012,14.0294
5/24/2012,14.0018
5/25/2012,14.0114
5/28/2012,.
5/29/2012,13.9321
5/30/2012,14.0861
5/31/2012,14.3045
6/1/2012,14.365
6/4/2012,14.2427
6/5/2012,14.2592
6/6/2012,14.0951
6/7/2012,13.9588
6/8/2012,14.021
6/11/2012,13.9785
6/12/2012,13.9823
6/13/2012,13.9755
6/14/2012,13.9943
6/15/2012,13.9234
6/18/2012,13.9125
6/19/2012,13.6982
6/20/2012,13.7296
6/21/2012,13.755
6/22/2012,13.847
6/25/2012,13.9675
6/26/2012,13.8516
6/27/2012,13.6701
6/28/2012,13.667
6/29/2012,13.411
7/2/2012,13.3813
7/3/2012,13.2921
7/4/2012,.
7/5/2012,13.3448
7/6/2012,13.4914
7/9/2012,13.4518
7/10/2012,13.3002
7/11/2012,13.327
7/12/2012,13.4519
7/13/2012,13.345
7/16/2012,13.2695
7/17/2012,13.223
7/18/2012,13.1066
7/19/2012,13.204
7/20/2012,13.2976
7/23/2012,13.5275
7/24/2012,13.72
7/25/2012,13.6626
7/26/2012,13.4441
7/27/2012,13.269
7/30/2012,13.2625
7/31/2012,13.2669
8/1/2012,13.2677
8/2/2012,13.3959
8/3/2012,13.1177
8/6/2012,13.0597
8/7/2012,13.1797
8/8/2012,13.169
8/9/2012,13.1265
8/10/2012,13.0965
8/13/2012,13.162
8/14/2012,13.1421
8/15/2012,13.1501
8/16/2012,13.1272
8/17/2012,13.1582
8/20/2012,13.116
8/21/2012,13.1086
8/22/2012,13.1602
8/23/2012,13.1375
8/24/2012,13.1727
8/27/2012,13.174
8/28/2012,13.1825
8/29/2012,13.2855
8/30/2012,13.3938
8/31/2012,13.2401
9/3/2012,.
9/4/2012,13.1781
9/5/2012,13.1084
9/6/2012,13.0445
9/7/2012,12.9901
9/10/2012,12.992
9/11/2012,12.9975
9/12/2012,13.0302
9/13/2012,12.9848
9/14/2012,12.741
9/17/2012,12.7409
9/18/2012,12.8136
9/19/2012,12.8317
9/20/2012,12.905
9/21/2012,12.8305
9/24/2012,12.9125
9/25/2012,12.821
9/26/2012,12.917
9/27/2012,12.8446
9/28/2012,12.863
10/1/2012,12.8172
10/2/2012,12.8478
10/3/2012,12.8481
10/4/2012,12.755
10/5/2012,12.7054
10/8/2012,.
10/9/2012,12.8889
10/10/2012,12.923
10/11/2012,12.8901
10/12/2012,12.8925
10/15/2012,12.8165
10/16/2012,12.8103
10/17/2012,12.8001
10/18/2012,12.8271
10/19/2012,12.8605
10/22/2012,12.8594
10/23/2012,12.981
10/24/2012,12.9997
10/25/2012,12.9815
10/26/2012,13.0198
10/29/2012,13.0925
10/30/2012,13.044
10/31/2012,13.0877
11/1/2012,13.037
11/2/2012,12.9808
11/5/2012,13.0486
11/6/2012,12.9652
11/7/2012,13.0639
11/8/2012,13.1158
11/9/2012,13.1763
11/12/2012,.
11/13/2012,13.2206
11/14/2012,13.2225
11/15/2012,13.2531
11/16/2012,13.1831
11/19/2012,13.0601
11/20/2012,13.0145
11/21/2012,13.05
11/22/2012,.
11/23/2012,12.9822
11/26/2012,13.0055
11/27/2012,12.9766
11/28/2012,13.0273
11/29/2012,12.9775
11/30/2012,12.9171
12/3/2012,12.9255
12/4/2012,12.9596
12/5/2012,12.926
12/6/2012,12.9076
12/7/2012,12.8503
12/10/2012,12.7982
12/11/2012,12.7516
12/12/2012,12.7332
12/13/2012,12.8003
12/14/2012,12.776
12/17/2012,12.7537
12/18/2012,12.7202
12/19/2012,12.731
12/20/2012,12.778
12/21/2012,12.9322
12/24/2012,12.9848
12/25/2012,.
12/26/2012,13.01
12/27/2012,13.0125
12/28/2012,12.988
12/31/2012,12.9635
1/1/2013,.
1/2/2013,12.76
1/3/2013,12.7452
1/4/2013,12.7513
1/7/2013,12.7728
1/8/2013,12.7891
1/9/2013,12.746
1/10/2013,12.6452
1/11/2013,12.6591
1/14/2013,12.6368
1/15/2013,12.6471
1/16/2013,12.6291
1/17/2013,12.5857
1/18/2013,12.6568
1/21/2013,.
1/22/2013,12.6746
1/23/2013,12.6587
1/24/2013,12.6208
1/25/2013,12.6992
1/28/2013,12.7723
1/29/2013,12.6901
1/30/2013,12.7491
1/31/2013,12.7344
2/1/2013,12.6356
2/4/2013,12.71
2/5/2013,12.626
2/6/2013,12.6731
2/7/2013,12.7381
2/8/2013,12.7271
2/11/2013,12.7556
2/12/2013,12.7326
2/13/2013,12.7236
2/14/2013,12.6965
2/15/2013,12.6883
2/18/2013,.
2/19/2013,12.6681
2/20/2013,12.6821
2/21/2013,12.7543
2/22/2013,12.748
2/25/2013,12.7287
2/26/2013,12.8798
2/27/2013,12.8264
2/28/2013,12.7788
3/1/2013,12.7956
3/4/2013,12.77
3/5/2013,12.7401
3/6/2013,12.742
3/7/2013,12.7845
3/8/2013,12.6525
3/11/2013,12.547
3/12/2013,12.4502
3/13/2013,12.3971
3/14/2013,12.4476
3/15/2013,12.4325
3/18/2013,12.4297
3/19/2013,12.4452
3/20/2013,12.395
3/21/2013,12.3592
3/22/2013,12.3714
3/25/2013,12.3605
3/26/2013,12.3453
3/27/2013,12.3786
3/28/2013,12.3397
3/29/2013,12.3155
4/1/2013,12.3404
4/2/2013,12.2775
4/3/2013,12.3205
4/4/2013,12.3381
4/5/2013,12.239
4/8/2013,12.1583
4/9/2013,12.1283
4/10/2013,12.1156
4/11/2013,12.068
4/12/2013,12.0871
4/15/2013,12.1729
4/16/2013,12.165
4/17/2013,12.235
4/18/2013,12.269
4/19/2013,12.232
4/22/2013,12.3071
4/23/2013,12.2437
4/24/2013,12.285
4/25/2013,12.1175
4/26/2013,12.1786
4/29/2013,12.124
4/30/2013,12.1323
5/1/2013,12.2246
5/2/2013,12.154
5/3/2013,12.088
5/6/2013,12.1065
5/7/2013,12.075
5/8/2013,12.0308
5/9/2013,11.976
5/10/2013,12.1313
5/13/2013,12.1425
5/14/2013,12.1525
5/15/2013,12.2316
5/16/2013,12.2421
5/17/2013,12.3153
5/20/2013,12.3355
5/21/2013,12.3225
5/22/2013,12.3185
5/23/2013,12.4651
5/24/2013,12.5404
5/27/2013,.
5/28/2013,12.5387
5/29/2013,12.6373
5/30/2013,12.7778
5/31/2013,12.7791
6/3/2013,12.79
6/4/2013,12.724
6/5/2013,12.8296
6/6/2013,12.9
6/7/2013,12.7386
6/10/2013,12.8535
6/11/2013,12.865
6/12/2013,12.8449
6/13/2013,12.7795
6/14/2013,12.698
6/17/2013,12.7776
6/18/2013,12.8845
6/19/2013,12.8721
6/20/2013,13.405
6/21/2013,13.4147
6/24/2013,13.3945
6/25/2013,13.257
6/26/2013,13.215
6/27/2013,13.0365
6/28/2013,12.9925
7/1/2013,12.9
7/2/2013,12.979
7/3/2013,13.031
7/4/2013,.
7/5/2013,13.044
7/8/2013,12.949
7/9/2013,12.8675
7/10/2013,12.9475
7/11/2013,12.8475
7/12/2013,12.8295
7/15/2013,12.739
7/16/2013,12.628
7/17/2013,12.531
7/18/2013,12.5375
7/19/2013,12.5525
7/22/2013,12.504
7/23/2013,12.5125
7/24/2013,12.6425
7/25/2013,12.655
7/26/2013,12.712
7/29/2013,12.734
7/30/2013,12.754
7/31/2013,12.857
8/1/2013,12.824
8/2/2013,12.6805
8/5/2013,12.6765
8/6/2013,12.644
8/7/2013,12.69
8/8/2013,12.617
8/9/2013,12.601
8/12/2013,12.562
8/13/2013,12.7515
